Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes,Flow Packets,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets,Bwd Packets,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Family
10.8.0.10-131.202.244.5-26065-53-17,10.8.0.10,26065,131.202.244.5,53,17,14/04/2015 03:38:14 PM,782,1,1,34,216,34,34,34,0,216,216,216,0,319693.094629156,2557.5447570333,782,0,782,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1278.7723785166,1278.7723785166,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-57127-53-17,10.8.0.10,57127,131.202.244.5,53,17,14/04/2015 03:06:24 PM,714,1,1,34,216,34,34,34,0,216,216,216,0,350140.056022409,2801.1204481793,714,0,714,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1400.5602240896,1400.5602240896,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-32481-53-17,10.8.0.10,32481,131.202.244.5,53,17,14/04/2015 03:13:47 PM,75469,1,1,34,141,34,34,34,0,141,141,141,0,2318.8328982761,26.5009474089,75469,0,75469,75469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.2504737044,13.2504737044,34,141,69.6666666667,61.7764788033,3816.3333333333,0,0,0,0,0,0,0,0,1,104.5,34,141,0,0,0,0,0,0,0,17,0,70,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-33566-53-17,10.8.0.10,33566,131.202.244.5,53,17,14/04/2015 03:21:10 PM,788,1,1,34,216,34,34,34,0,216,216,216,0,317258.883248731,2538.0710659899,788,0,788,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1269.0355329949,1269.0355329949,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-23183-53-17,10.8.0.10,23183,131.202.244.5,53,17,14/04/2015 03:51:53 PM,761,1,1,34,216,34,34,34,0,216,216,216,0,328515.111695138,2628.1208935611,761,0,761,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1314.0604467806,1314.0604467806,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-11324-53-17,10.8.0.10,11324,131.202.244.5,53,17,14/04/2015 03:56:04 PM,871,1,1,34,216,34,34,34,0,216,216,216,0,287026.406429391,2296.2112514351,871,0,871,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1148.1056257176,1148.1056257176,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-48795-53-17,10.8.0.10,48795,131.202.244.3,53,17,14/04/2015 03:43:31 PM,778,1,1,34,216,34,34,34,0,216,216,216,0,321336.76092545,2570.6940874036,778,0,778,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1285.3470437018,1285.3470437018,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-52915-53-17,10.8.0.10,52915,131.202.244.3,53,17,14/04/2015 02:58:30 PM,806,1,1,34,216,34,34,34,0,216,216,216,0,310173.697270471,2481.3895781638,806,0,806,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1240.6947890819,1240.6947890819,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-21824-53-17,10.8.0.10,21824,131.202.244.5,53,17,14/04/2015 03:01:08 PM,714,1,1,34,216,34,34,34,0,216,216,216,0,350140.056022409,2801.1204481793,714,0,714,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1400.5602240896,1400.5602240896,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-25131-53-17,10.8.0.10,25131,131.202.244.3,53,17,14/04/2015 03:23:40 PM,866,1,1,34,216,34,34,34,0,216,216,216,0,288683.602771363,2309.4688221709,866,0,866,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1154.7344110855,1154.7344110855,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-27405-53-17,10.8.0.10,27405,131.202.244.3,53,17,14/04/2015 03:16:21 PM,777,1,1,34,216,34,34,34,0,216,216,216,0,321750.321750322,2574.0025740026,777,0,777,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1287.0012870013,1287.0012870013,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.6.3-29082-53-17,10.8.0.10,29082,131.202.6.3,53,17,14/04/2015 03:12:11 PM,1648,1,1,34,216,34,34,34,0,216,216,216,0,151699.029126214,1213.5922330097,1648,0,1648,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,606.7961165049,606.7961165049,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-63497-53-17,10.8.0.10,63497,131.202.244.3,53,17,14/04/2015 03:46:14 PM,838,1,1,34,216,34,34,34,0,216,216,216,0,298329.355608592,2386.6348448687,838,0,838,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1193.3174224344,1193.3174224344,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-4482-53-17,10.8.0.10,4482,131.202.244.5,53,17,14/04/2015 02:55:26 PM,791,1,1,34,216,34,34,34,0,216,216,216,0,316055.625790139,2528.4450063211,791,0,791,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1264.2225031606,1264.2225031606,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-56715-53-17,10.8.0.10,56715,131.202.244.3,53,17,14/04/2015 03:03:12 PM,744,1,1,34,216,34,34,34,0,216,216,216,0,336021.505376344,2688.1720430108,744,0,744,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1344.0860215054,1344.0860215054,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-49161-53-17,10.8.0.10,49161,131.202.244.3,53,17,14/04/2015 03:39:21 PM,834,1,1,34,216,34,34,34,0,216,216,216,0,299760.191846523,2398.0815347722,834,0,834,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1199.0407673861,1199.0407673861,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-8971-53-17,10.8.0.10,8971,131.202.244.3,53,17,14/04/2015 04:00:34 PM,848,1,1,41,449,41,41,41,0,449,449,449,0,577830.188679245,2358.4905660377,848,0,848,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1179.2452830189,1179.2452830189,41,449,177,235.5589098294,55488,0,0,0,0,0,0,0,0,1,265.5,41,449,0,0,0,0,0,0,0,20,0,224,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-213.199.179.159-18420-40005-17,10.8.0.10,18420,213.199.179.159,40005,17,14/04/2015 03:54:01 PM,111182,1,1,43,21,43,43,43,0,21,21,21,0,575.6327463079,17.9885233221,111182,0,111182,111182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.9942616611,8.9942616611,21,43,35.6666666667,12.7017059222,161.3333333333,0,0,0,0,0,0,0,0,1,53.5,43,21,0,0,0,0,0,0,0,21,0,10,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-15060-53-17,10.8.0.10,15060,131.202.244.3,53,17,14/04/2015 03:12:40 PM,799,1,1,34,216,34,34,34,0,216,216,216,0,312891.113892365,2503.1289111389,799,0,799,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1251.5644555695,1251.5644555695,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-24892-53-17,10.8.0.10,24892,131.202.244.5,53,17,14/04/2015 03:01:43 PM,716,1,1,34,216,34,34,34,0,216,216,216,0,349162.011173184,2793.2960893855,716,0,716,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1396.6480446927,1396.6480446927,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-12420-53-17,10.8.0.10,12420,131.202.244.5,53,17,14/04/2015 03:11:04 PM,902,1,1,34,216,34,34,34,0,216,216,216,0,277161.862527716,2217.2949002217,902,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1108.6474501109,1108.6474501109,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-21650-53-17,10.8.0.10,21650,131.202.244.3,53,17,14/04/2015 03:06:53 PM,900,1,1,34,216,34,34,34,0,216,216,216,0,277777.777777778,2222.2222222222,900,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1111.1111111111,1111.1111111111,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-16967-53-17,10.8.0.10,16967,131.202.244.3,53,17,14/04/2015 03:07:59 PM,810,1,1,34,216,34,34,34,0,216,216,216,0,308641.975308642,2469.1358024691,810,0,810,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1234.5679012346,1234.5679012346,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.6.3-10032-53-17,10.8.0.10,10032,131.202.6.3,53,17,14/04/2015 03:21:09 PM,1727,1,1,34,216,34,34,34,0,216,216,216,0,144759.698899826,1158.0775911986,1727,0,1727,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,579.0387955993,579.0387955993,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.6.3-23183-53-17,10.8.0.10,23183,131.202.6.3,53,17,14/04/2015 03:51:53 PM,274015,1,1,34,216,34,34,34,0,216,216,216,0,912.3588124738,7.2988704998,274015,0,274015,274015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.6494352499,3.6494352499,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-24309-53-17,10.8.0.10,24309,131.202.244.3,53,17,14/04/2015 04:00:34 PM,682,1,1,35,207,35,35,35,0,207,207,207,0,354838.709677419,2932.5513196481,682,0,682,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1466.2756598241,1466.2756598241,35,207,92.3333333333,99.3042463006,9861.3333333333,0,0,0,0,0,0,0,0,1,138.5,35,207,0,0,0,0,0,0,0,17,0,103,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-15755-53-17,10.8.0.10,15755,131.202.244.5,53,17,14/04/2015 03:59:48 PM,919,1,1,41,372,41,41,41,0,372,372,372,0,449401.523394995,2176.2785636562,919,0,919,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1088.1392818281,1088.1392818281,41,372,151.3333333333,191.1029391018,36520.3333333333,0,0,0,0,0,0,0,0,1,227,41,372,0,0,0,0,0,0,0,20,0,186,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-20853-53-17,10.8.0.10,20853,131.202.244.5,53,17,14/04/2015 03:20:30 PM,46431,1,1,40,222,40,40,40,0,222,222,222,0,5642.7817621848,43.0746699403,46431,0,46431,46431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.5373349702,21.5373349702,40,222,100.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,151,40,222,0,0,0,0,0,0,0,20,0,111,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-55069-53-17,10.8.0.10,55069,131.202.244.3,53,17,14/04/2015 03:33:04 PM,850,1,1,34,216,34,34,34,0,216,216,216,0,294117.647058824,2352.9411764706,850,0,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1176.4705882353,1176.4705882353,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-213.199.179.169-18420-40008-17,10.8.0.10,18420,213.199.179.169,40008,17,14/04/2015 02:56:44 PM,401466,2,2,77,41,43,34,38.5,6.3639610307,21,20,20.5,0.7071067812,293.9227730368,9.9634838318,133822,44369.7866458697,185055,107955,293511,293511,0,293511,293511,293010,293010,0,293010,293010,0,0,0,0,16,16,4.9817419159,4.9817419159,20,43,32.2,11.3004424692,127.7,0,0,0,0,0,0,0,0,1,40.25,38.5,20.5,0,0,0,0,4,293,0,19,0,10,0,0,1,8,0,0,0,0,1429034204672671,22172.0402308854,1429034204688349,1429034204656993,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-2984-53-17,10.8.0.10,2984,131.202.244.3,53,17,14/04/2015 03:03:48 PM,852,1,1,34,216,34,34,34,0,216,216,216,0,293427.230046948,2347.4178403756,852,0,852,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1173.7089201878,1173.7089201878,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-41729-53-17,10.8.0.10,41729,131.202.244.5,53,17,14/04/2015 03:03:19 PM,711,1,1,34,216,34,34,34,0,216,216,216,0,351617.440225035,2812.9395218003,711,0,711,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1406.4697609001,1406.4697609001,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.6.3-21385-53-17,10.8.0.10,21385,131.202.6.3,53,17,14/04/2015 03:24:12 PM,1673,1,1,34,216,34,34,34,0,216,216,216,0,149432.157800359,1195.4572624029,1673,0,1673,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,597.7286312014,597.7286312014,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-82.165.251.100-44814-80-6,10.8.0.10,44814,82.165.251.100,80,6,14/04/2015 03:13:49 PM,178647,1,1,0,0,0,0,0,0,0,0,0,0,0,11.1952621651,178647,0,178647,178647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.5976310825,5.5976310825,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355,131,0,20,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-36056-53-17,10.8.0.10,36056,131.202.244.3,53,17,14/04/2015 03:10:33 PM,800,1,1,34,216,34,34,34,0,216,216,216,0,312500,2500,800,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1250,1250,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-31507-53-17,10.8.0.10,31507,131.202.244.5,53,17,14/04/2015 03:31:45 PM,723,1,1,34,216,34,34,34,0,216,216,216,0,345781.466113416,2766.2517289073,723,0,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1383.1258644537,1383.1258644537,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-43314-53-17,10.8.0.10,43314,131.202.244.5,53,17,14/04/2015 03:01:07 PM,691,1,1,34,216,34,34,34,0,216,216,216,0,361794.500723589,2894.3560057887,691,0,691,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1447.1780028944,1447.1780028944,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-27826-53-17,10.8.0.10,27826,131.202.244.5,53,17,14/04/2015 03:36:30 PM,148024,1,1,36,126,36,36,36,0,126,126,126,0,1094.4171215479,13.5113224882,148024,0,148024,148024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.7556612441,6.7556612441,36,126,66,51.9615242271,2700,0,0,0,0,0,0,0,0,1,99,36,126,0,0,0,0,0,0,0,18,0,63,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.6.3-58545-53-17,10.8.0.10,58545,131.202.6.3,53,17,14/04/2015 03:44:14 PM,1619,1,1,34,216,34,34,34,0,216,216,216,0,154416.306361952,1235.3304508956,1619,0,1619,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,617.6652254478,617.6652254478,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-10.8.0.6-40273-18420-17,10.8.0.10,40273,10.8.0.6,18420,17,14/04/2015 03:59:35 PM,22829253,7,0,398,0,115,3,56.8571428571,56.2862581555,0,0,0,0,17.4337723622,0.306624137,3804875.5,3855394.01246196,10002514,350190,22829253,3804875.5,3855394.01246196,10002514,350190,0,0,0,0,0,0,0,0,0,56,0,0.306624137,0,3,115,64.125,56.0189700012,3138.125,0,0,0,0,0,0,0,0,0,73.2857142857,56.8571428571,0,0,0,0,0,0,0,1,56,0,0,0,0,6,8,0,0,0,0,1429037982099350,6207918.227173,1429037991288256,1429037975732753,VPN,Audio-Streaming
10.8.0.10-131.202.6.3-14107-53-17,10.8.0.10,14107,131.202.6.3,53,17,14/04/2015 03:07:25 PM,1411,1,1,34,216,34,34,34,0,216,216,216,0,177179.305457123,1417.434443657,1411,0,1411,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,708.7172218285,708.7172218285,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-45876-53-17,10.8.0.10,45876,131.202.244.5,53,17,14/04/2015 03:12:39 PM,800,1,1,34,216,34,34,34,0,216,216,216,0,312500,2500,800,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1250,1250,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-19620-53-17,10.8.0.10,19620,131.202.244.5,53,17,14/04/2015 03:13:47 PM,140903,1,1,40,449,40,40,40,0,449,449,449,0,3470.4725946218,14.1941619412,140903,0,140903,140903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.0970809706,7.0970809706,40,449,176.3333333333,236.1362600986,55760.3333333333,0,0,0,0,0,0,0,0,1,264.5,40,449,0,0,0,0,0,0,0,20,0,224,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-36295-53-17,10.8.0.10,36295,131.202.244.5,53,17,14/04/2015 03:59:33 PM,47725,1,1,36,409,36,36,36,0,409,409,409,0,9324.2535358827,41.9067574646,47725,0,47725,47725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.9533787323,20.9533787323,36,409,160.3333333333,215.3516504077,46376.3333333333,0,0,0,0,0,0,0,0,1,240.5,36,409,0,0,0,0,0,0,0,18,0,204,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-52906-53-17,10.8.0.10,52906,131.202.244.3,53,17,14/04/2015 03:05:20 PM,856,1,1,34,216,34,34,34,0,216,216,216,0,292056.074766355,2336.4485981309,856,0,856,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1168.2242990654,1168.2242990654,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-4252-53-17,10.8.0.10,4252,131.202.244.5,53,17,14/04/2015 03:09:31 PM,866,1,1,34,216,34,34,34,0,216,216,216,0,288683.602771363,2309.4688221709,866,0,866,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1154.7344110855,1154.7344110855,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.3-60960-53-17,10.8.0.10,60960,131.202.244.3,53,17,14/04/2015 03:54:44 PM,902,1,1,34,216,34,34,34,0,216,216,216,0,277161.862527716,2217.2949002217,902,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1108.6474501109,1108.6474501109,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-157.56.52.25-18420-40002-17,10.8.0.10,18420,157.56.52.25,40002,17,14/04/2015 03:25:52 PM,88482,1,1,34,942,34,34,34,0,942,942,942,0,11030.4920774847,22.6034673719,88482,0,88482,88482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.3017336859,11.3017336859,34,942,336.6666666667,524.2340444242,274821.333333333,0,0,0,0,0,0,0,0,1,505,34,942,0,0,0,0,0,0,0,17,0,471,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
10.8.0.10-131.202.244.5-21385-53-17,10.8.0.10,21385,131.202.244.5,53,17,14/04/2015 03:24:12 PM,750,1,1,34,216,34,34,34,0,216,216,216,0,333333.333333333,2666.6666666667,750,0,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1333.3333333333,1333.3333333333,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,0,0,1,142,34,216,0,0,0,0,0,0,0,17,0,108,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Audio-Streaming
